0,0.0,0.0,-0.2,-0.2,-0.26666666666666666,-0.52,-0.22666666666666666,-0.8,-0.17333333333333334,-1.0,-0.17333333333333334,-0.6666666666666666,-0.06666666666666667,-0.8266666666666667,-0.08,-0.7066666666666667,-0.09333333333333334,-0.6133333333333333,-0.02666666666666667,-0.5866666666666667,0.09333333333333334,-0.7733333333333333,0.0,-0.5733333333333334,-0.04,-0.44,0.10666666666666667,-0.5066666666666667,0.2,-0.64,0.09333333333333334,-0.44,0.05333333333333334,-0.32,0.24,-0.41333333333333333,0.29333333333333333,-0.52,0.2,-0.38666666666666666,0.16,-0.28
0,0.0,0.0,-0.12844036697247707,-0.13761467889908258,-0.1834862385321101,-0.3486238532110092,-0.11009174311926606,-0.5229357798165137,0.0,-0.5688073394495413,-0.1559633027522936,-0.5229357798165137,-0.1834862385321101,-0.7431192660550459,-0.1834862385321101,-0.8715596330275229,-0.1743119266055046,-1.0,-0.027522935779816515,-0.47706422018348627,0.01834862385321101,-0.6055045871559633,-0.03669724770642202,-0.44954128440366975,-0.06422018348623854,-0.3761467889908257,0.07339449541284404,-0.4036697247706422,0.11926605504587157,-0.4954128440366973,0.03669724770642202,-0.3394495412844037,0.009174311926605505,-0.28440366972477066,0.1651376146788991,-0.30275229357798167,0.2018348623853211,-0.3853211009174312,0.12844036697247707,-0.28440366972477066,0.10091743119266056,-0.22935779816513763
0,0.0,0.0,-0.11627906976744186,-0.10852713178294573,-0.1937984496124031,-0.27906976744186046,-0.13953488372093023,-0.4186046511627907,-0.023255813953488372,-0.46511627906976744,-0.14728682170542637,-0.5193798449612403,-0.18604651162790697,-0.7441860465116279,-0.20155038759689922,-0.875968992248062,-0.1937984496124031,-1.0,-0.015503875968992248,-0.49612403100775193,-0.031007751937984496,-0.5348837209302325,-0.06201550387596899,-0.3798449612403101,-0.05426356589147287,-0.34108527131782945,0.09302325581395349,-0.4418604651162791,0.06976744186046512,-0.4263565891472868,0.007751937984496124,-0.2868217054263566,0.015503875968992248,-0.27906976744186046,0.1937984496124031,-0.3643410852713178,0.16279069767441862,-0.34108527131782945,0.09302325581395349,-0.24031007751937986,0.09302325581395349,-0.23255813953488372
0,0.0,0.0,-0.14074074074074075,-0.08888888888888889,-0.22962962962962963,-0.24444444444444444,-0.17777777777777778,-0.37777777777777777,-0.05925925925925926,-0.43703703703703706,-0.18518518518518517,-0.5333333333333333,-0.24444444444444444,-0.7481481481481481,-0.26666666666666666,-0.8740740740740741,-0.26666666666666666,-1.0,-0.037037037037037035,-0.5481481481481482,-0.05925925925925926,-0.4888888888888889,-0.08888888888888889,-0.34074074074074073,-0.08888888888888889,-0.32592592592592595,0.08888888888888889,-0.5037037037037037,0.05185185185185185,-0.3925925925925926,0.0,-0.26666666666666666,-0.007407407407407408,-0.2814814814814815,0.2,-0.4222222222222222,0.14814814814814814,-0.32592592592592595,0.08888888888888889,-0.23703703703703705,0.08888888888888889,-0.24444444444444444
0,0.0,0.0,-0.15942028985507245,-0.08695652173913043,-0.2536231884057971,-0.2391304347826087,-0.18840579710144928,-0.35507246376811596,-0.07246376811594203,-0.41304347826086957,-0.2608695652173913,-0.5217391304347826,-0.35507246376811596,-0.7391304347826086,-0.39855072463768115,-0.8695652173913043,-0.43478260869565216,-1.0,-0.11594202898550725,-0.5362318840579711,-0.08695652173913043,-0.5217391304347826,-0.10869565217391304,-0.3695652173913043,-0.13043478260869565,-0.3333333333333333,0.028985507246376812,-0.5,0.050724637681159424,-0.4420289855072464,0.007246376811594203,-0.30434782608695654,-0.014492753623188406,-0.2898550724637681,0.15217391304347827,-0.4420289855072464,0.17391304347826086,-0.41304347826086957,0.12318840579710146,-0.2971014492753623,0.09420289855072464,-0.2753623188405797
0,0.0,0.0,-0.15267175572519084,-0.061068702290076333,-0.25190839694656486,-0.20610687022900764,-0.16030534351145037,-0.3435114503816794,-0.030534351145038167,-0.42748091603053434,-0.33587786259541985,-0.5038167938931297,-0.4580152671755725,-0.7251908396946565,-0.5267175572519084,-0.8625954198473282,-0.5801526717557252,-1.0,-0.19083969465648856,-0.5419847328244275,-0.0916030534351145,-0.5419847328244275,-0.08396946564885496,-0.37404580152671757,-0.1297709923664122,-0.3282442748091603,-0.04580152671755725,-0.5267175572519084,0.06870229007633588,-0.48091603053435117,0.04580152671755725,-0.32061068702290074,-0.015267175572519083,-0.3053435114503817,0.0916030534351145,-0.48854961832061067,0.19083969465648856,-0.44274809160305345,0.1450381679389313,-0.31297709923664124,0.07633587786259542,-0.2748091603053435
0,0.0,0.0,-0.1301775147928994,-0.07692307692307693,-0.20118343195266272,-0.21301775147928995,-0.11242603550295859,-0.3136094674556213,0.0,-0.3609467455621302,-0.1952662721893491,-0.5088757396449705,-0.21301775147928995,-0.727810650887574,-0.20710059171597633,-0.8698224852071006,-0.20710059171597633,-1.0,-0.05917159763313609,-0.514792899408284,-0.011834319526627219,-0.46153846153846156,-0.047337278106508875,-0.3136094674556213,-0.08875739644970414,-0.26627218934911245,0.07100591715976332,-0.47337278106508873,0.11242603550295859,-0.3905325443786982,0.05325443786982249,-0.25443786982248523,0.011834319526627219,-0.23076923076923078,0.1834319526627219,-0.40828402366863903,0.21301775147928995,-0.33727810650887574,0.14792899408284024,-0.23076923076923078,0.09467455621301775,-0.20118343195266272
0,0.0,0.0,-0.14534883720930233,-0.10465116279069768,-0.2441860465116279,-0.28488372093023256,-0.20348837209302326,-0.45348837209302323,-0.06976744186046512,-0.5058139534883721,-0.14534883720930233,-0.5581395348837209,-0.13953488372093023,-0.7616279069767442,-0.13372093023255813,-0.8837209302325582,-0.12790697674418605,-1.0,0.0,-0.5581395348837209,-0.01744186046511628,-0.5523255813953488,-0.05813953488372093,-0.3953488372093023,-0.06976744186046512,-0.3372093023255814,0.12209302325581395,-0.5116279069767442,0.08139534883720931,-0.4418604651162791,0.023255813953488372,-0.3023255813953488,0.0,-0.27325581395348836,0.23255813953488372,-0.43023255813953487,0.1744186046511628,-0.3488372093023256,0.10465116279069768,-0.2558139534883721,0.08139534883720931,-0.23837209302325582
0,0.0,0.0,-0.12994350282485875,-0.13559322033898305,-0.1864406779661017,-0.3333333333333333,-0.14689265536723164,-0.5028248587570622,-0.03389830508474576,-0.536723163841808,0.0,-0.5819209039548022,0.062146892655367235,-0.768361581920904,0.07344632768361582,-0.8926553672316384,0.0903954802259887,-1.0,0.13559322033898305,-0.5480225988700564,0.05084745762711865,-0.5932203389830508,-0.02824858757062147,-0.4350282485875706,-0.01694915254237288,-0.384180790960452,0.23728813559322035,-0.4689265536723164,0.11299435028248588,-0.4632768361581921,0.02824858757062147,-0.3220338983050847,0.04519774011299435,-0.2937853107344633,0.3050847457627119,-0.3615819209039548,0.1751412429378531,-0.3559322033898305,0.1016949152542373,-0.2598870056497175,0.11864406779661017,-0.23163841807909605
0,0.0,0.0,-0.12637362637362637,-0.16483516483516483,-0.14835164835164835,-0.36813186813186816,-0.10989010989010989,-0.5274725274725275,0.0,-0.554945054945055,0.11538461538461539,-0.5659340659340659,0.2087912087912088,-0.7582417582417582,0.24725274725274726,-0.8956043956043956,0.2857142857142857,-1.0,0.23626373626373626,-0.5054945054945055,0.10989010989010989,-0.6098901098901099,-0.005494505494505495,-0.46153846153846156,0.005494505494505495,-0.38461538461538464,0.3021978021978022,-0.4065934065934066,0.11538461538461539,-0.45054945054945056,0.016483516483516484,-0.3241758241758242,0.04945054945054945,-0.27472527472527475,0.3241758241758242,-0.29120879120879123,0.15384615384615385,-0.31868131868131866,0.07692307692307693,-0.24175824175824176,0.10989010989010989,-0.2087912087912088
